"Module"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"M3"	"Defective ALG3 causes ALG3-CDG (CDG-1d)"	"Defective ALG3 causes ALG3-CDG (CDG-1d)"	"4/71"	"118/7644"	0.0237319043626115	0.24013167614106	0.218203322449366	"SEC23A/MAN1A1/SEC24D/SEC24A"	4
"M3"	"Defective ALG6 causes ALG6-CDG (CDG-1c)"	"Defective ALG6 causes ALG6-CDG (CDG-1c)"	"4/71"	"118/7644"	0.0237319043626115	0.24013167614106	0.218203322449366	"SEC23A/MAN1A1/SEC24D/SEC24A"	4
"M3"	"Defective ALG8 causes ALG8-CDG (CDG-1h)"	"Defective ALG8 causes ALG8-CDG (CDG-1h)"	"4/71"	"118/7644"	0.0237319043626115	0.24013167614106	0.218203322449366	"SEC23A/MAN1A1/SEC24D/SEC24A"	4
"M3"	"Defective ALG9 causes ALG9-CDG (CDG-1l)"	"Defective ALG9 causes ALG9-CDG (CDG-1l)"	"4/71"	"118/7644"	0.0237319043626115	0.24013167614106	0.218203322449366	"SEC23A/MAN1A1/SEC24D/SEC24A"	4
"M3"	"Defective DPAGT1 causes DPAGT1-CDG (CDG-1j) and CMSTA2"	"Defective DPAGT1 causes DPAGT1-CDG (CDG-1j) and CMSTA2"	"4/71"	"118/7644"	0.0237319043626115	0.24013167614106	0.218203322449366	"SEC23A/MAN1A1/SEC24D/SEC24A"	4
"M3"	"Defective MAN1B1 causes MRT15"	"Defective MAN1B1 causes MRT15"	"4/71"	"118/7644"	0.0237319043626115	0.24013167614106	0.218203322449366	"SEC23A/MAN1A1/SEC24D/SEC24A"	4
"M3"	"Defective MGAT2 causes MGAT2-CDG (CDG-2a)"	"Defective MGAT2 causes MGAT2-CDG (CDG-2a)"	"4/71"	"118/7644"	0.0237319043626115	0.24013167614106	0.218203322449366	"SEC23A/MAN1A1/SEC24D/SEC24A"	4
"M3"	"Defective MOGS causes MOGS-CDG (CDG-2b)"	"Defective MOGS causes MOGS-CDG (CDG-2b)"	"4/71"	"118/7644"	0.0237319043626115	0.24013167614106	0.218203322449366	"SEC23A/MAN1A1/SEC24D/SEC24A"	4
"M3"	"Defective MPDU1 causes MPDU1-CDG (CDG-1f)"	"Defective MPDU1 causes MPDU1-CDG (CDG-1f)"	"4/71"	"118/7644"	0.0237319043626115	0.24013167614106	0.218203322449366	"SEC23A/MAN1A1/SEC24D/SEC24A"	4
"M3"	"Defective RFT1 causes RFT1-CDG (CDG-1n)"	"Defective RFT1 causes RFT1-CDG (CDG-1n)"	"4/71"	"118/7644"	0.0237319043626115	0.24013167614106	0.218203322449366	"SEC23A/MAN1A1/SEC24D/SEC24A"	4
"M3"	"Diseases associated with N-glycosylation of proteins"	"Diseases associated with N-glycosylation of proteins"	"4/71"	"118/7644"	0.0237319043626115	0.24013167614106	0.218203322449366	"SEC23A/MAN1A1/SEC24D/SEC24A"	4
"M3"	"Ligand-gated ion channel transport"	"Ligand-gated ion channel transport"	"2/71"	"26/7644"	0.0239447540311598	0.24013167614106	0.218203322449366	"GLRB/GABRA4"	2
"M3"	"Signaling by PDGF"	"Signaling by PDGF"	"5/71"	"184/7644"	0.027744389673369	0.270507799315348	0.24580555763248	"ITPR1/STAT1/RASA1/KITLG/THBS1"	5
"M3"	"Interaction between L1 and Ankyrins"	"Interaction between L1 and Ankyrins"	"2/71"	"29/7644"	0.0293845979257662	0.27875659113362	0.253301085960374	"SCN1A/SCN3A"	2
"M3"	"Membrane Trafficking"	"Membrane Trafficking"	"5/71"	"190/7644"	0.031278473525237	0.281676975473271	0.255954786529918	"DNAJC6/SEC23A/PRKAA2/SEC24D/SEC24A"	5
"M3"	"Activation of Kainate Receptors upon glutamate binding"	"Activation of Kainate Receptors upon glutamate binding"	"2/71"	"30/7644"	0.0312974417192523	0.281676975473271	0.255954786529918	"GNG2/PLCB1"	2
"M3"	"Regulation of insulin secretion"	"Regulation of insulin secretion"	"3/71"	"77/7644"	0.0344572435768919	0.301912927778915	0.274342831360057	"ITPR1/GNG2/PLCB1"	3
"M3"	"VEGFR2 mediated cell proliferation"	"VEGFR2 mediated cell proliferation"	"2/71"	"32/7644"	0.0352661824471097	0.301912927778915	0.274342831360057	"ITPR1/RASA1"	2
"M3"	"Platelet homeostasis"	"Platelet homeostasis"	"3/71"	"79/7644"	0.0367683508175529	0.30276316737026	0.275115428739507	"ITPR1/GNG2/GUCY1A2"	3
"M3"	"Synthesis of PIPs at the plasma membrane"	"Synthesis of PIPs at the plasma membrane"	"2/71"	"33/7644"	0.0373200339315893	0.30276316737026	0.275115428739507	"SYNJ1/PIP5K1B"	2
"M3"	"Opioid Signalling"	"Opioid Signalling"	"3/71"	"80/7644"	0.0379532175620838	0.30276316737026	0.275115428739507	"ITPR1/GNG2/PLCB1"	3
"M3"	"EPHA-mediated growth cone collapse"	"EPHA-mediated growth cone collapse"	"2/71"	"34/7644"	0.0394188665446091	0.307467159047951	0.279389861123194	"EPHA5/EPHA3"	2
"M3"	"Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell"	"Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell"	"4/71"	"140/7644"	0.0407817728942326	0.311182658388601	0.282766068351315	"GRIA2/GNG2/PLCB1/GABRA4"	4
"M3"	"Post-translational protein modification"	"Post-translational protein modification"	"6/71"	"278/7644"	0.0437178026485907	0.32648827084373	0.296674002296147	"SEC23A/MAN1A1/SEC24D/EIF5A2/SEC24A/THBS1"	6
"M3"	"The citric acid (TCA) cycle and respiratory electron transport"	"The citric acid (TCA) cycle and respiratory electron transport"	"4/71"	"147/7644"	0.0473591181299054	0.346313551324933	0.314688877047398	"MT-ND3/MT-ND6/PDP1/SUCLA2"	4
"M3"	"EPH-Ephrin signaling"	"EPH-Ephrin signaling"	"3/71"	"94/7644"	0.056547785062054	0.379266507064507	0.344632633499912	"RASA1/EPHA5/EPHA3"	3
"M3"	"Transport of inorganic cations/anions and amino acids/oligopeptides"	"Transport of inorganic cations/anions and amino acids/oligopeptides"	"3/71"	"94/7644"	0.056547785062054	0.379266507064507	0.344632633499912	"SLC4A10/SLC6A15/SLC4A7"	3
"M3"	"Glucagon-like Peptide-1 (GLP1) regulates insulin secretion"	"Glucagon-like Peptide-1 (GLP1) regulates insulin secretion"	"2/71"	"42/7644"	0.0577133095012938	0.379266507064507	0.344632633499912	"ITPR1/GNG2"	2
"M3"	"Diseases of glycosylation"	"Diseases of glycosylation"	"5/71"	"227/7644"	0.0592375375361359	0.379266507064507	0.344632633499912	"SEC23A/MAN1A1/SEC24D/HS6ST2/SEC24A"	5
"M3"	"PLC beta mediated events"	"PLC beta mediated events"	"2/71"	"43/7644"	0.0601742034484217	0.379266507064507	0.344632633499912	"ITPR1/PLCB1"	2
"M3"	"Pyruvate metabolism and Citric Acid (TCA) cycle"	"Pyruvate metabolism and Citric Acid (TCA) cycle"	"2/71"	"43/7644"	0.0601742034484217	0.379266507064507	0.344632633499912	"PDP1/SUCLA2"	2
"M3"	"L1CAM interactions"	"L1CAM interactions"	"3/71"	"97/7644"	0.0610053278087672	0.379266507064507	0.344632633499912	"CHL1/SCN1A/SCN3A"	3
"M3"	"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds"	"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds"	"3/71"	"97/7644"	0.0610053278087672	0.379266507064507	0.344632633499912	"SLC39A10/SLC6A15/SLC2A13"	3
"M3"	"Downstream signal transduction"	"Downstream signal transduction"	"4/71"	"161/7644"	0.0621852442236759	0.379266507064507	0.344632633499912	"ITPR1/STAT1/RASA1/KITLG"	4
"M3"	"G-protein mediated events"	"G-protein mediated events"	"2/71"	"44/7644"	0.0626708188311721	0.379266507064507	0.344632633499912	"ITPR1/PLCB1"	2
"M3"	"MHC class II antigen presentation"	"MHC class II antigen presentation"	"3/71"	"103/7644"	0.0703982986858637	0.418810217605732	0.380565289952127	"SEC23A/SEC24D/SEC24A"	3
"M3"	"Chaperonin-mediated protein folding"	"Chaperonin-mediated protein folding"	"2/71"	"48/7644"	0.0729975919747636	0.420035324313803	0.381678522318436	"TUBA1B/ARFGEF2"	2
"M3"	"EPH-ephrin mediated repulsion of cells"	"EPH-ephrin mediated repulsion of cells"	"2/71"	"48/7644"	0.0729975919747636	0.420035324313803	0.381678522318436	"EPHA5/EPHA3"	2
"M3"	"G-protein beta:gamma signalling"	"G-protein beta:gamma signalling"	"2/71"	"51/7644"	0.0810771005870932	0.453991162389978	0.412533579859539	"GNG2/PLCB1"	2
"M3"	"Acetylcholine regulates insulin secretion"	"Acetylcholine regulates insulin secretion"	"1/71"	"10/7644"	0.0891459482744981	0.453991162389978	0.412533579859539	"PLCB1"	1
"M3"	"Activation of PPARGC1A (PGC-1alpha) by phosphorylation"	"Activation of PPARGC1A (PGC-1alpha) by phosphorylation"	"1/71"	"10/7644"	0.0891459482744981	0.453991162389978	0.412533579859539	"PRKAA2"	1
"M3"	"Regulation of Rheb GTPase activity by AMPK"	"Regulation of Rheb GTPase activity by AMPK"	"1/71"	"10/7644"	0.0891459482744981	0.453991162389978	0.412533579859539	"PRKAA2"	1
"M3"	"Synthesis of PIPs at the late endosome membrane"	"Synthesis of PIPs at the late endosome membrane"	"1/71"	"10/7644"	0.0891459482744981	0.453991162389978	0.412533579859539	"MTMR7"	1
"M3"	"Zinc influx into cells by the SLC39 gene family"	"Zinc influx into cells by the SLC39 gene family"	"1/71"	"10/7644"	0.0891459482744981	0.453991162389978	0.412533579859539	"SLC39A10"	1
"M3"	"Protein folding"	"Protein folding"	"2/71"	"54/7644"	0.0894197015956447	0.453991162389978	0.412533579859539	"TUBA1B/ARFGEF2"	2
"M3"	"SLC-mediated transmembrane transport"	"SLC-mediated transmembrane transport"	"5/71"	"259/7644"	0.0921525228998747	0.453991162389978	0.412533579859539	"SLC39A10/SLC4A10/SLC6A15/SLC2A13/SLC4A7"	5
"M3"	"GABA receptor activation"	"GABA receptor activation"	"2/71"	"55/7644"	0.0922555155309142	0.453991162389978	0.412533579859539	"GNG2/GABRA4"	2
"M3"	"Signaling by Insulin receptor"	"Signaling by Insulin receptor"	"3/71"	"116/7644"	0.0928166010033949	0.453991162389978	0.412533579859539	"ATP6V1A/PRKAA2/SHC3"	3
"M3"	"Import of palmitoyl-CoA into the mitochondrial matrix"	"Import of palmitoyl-CoA into the mitochondrial matrix"	"1/71"	"11/7644"	0.0976173443542087	0.453991162389978	0.412533579859539	"PRKAA2"	1
"M3"	"Interleukin-6 signaling"	"Interleukin-6 signaling"	"1/71"	"11/7644"	0.0976173443542087	0.453991162389978	0.412533579859539	"STAT1"	1
"M3"	"Interleukin-7 signaling"	"Interleukin-7 signaling"	"1/71"	"11/7644"	0.0976173443542087	0.453991162389978	0.412533579859539	"HGF"	1
"M3"	"Nicotinate metabolism"	"Nicotinate metabolism"	"1/71"	"11/7644"	0.0976173443542087	0.453991162389978	0.412533579859539	"PTGS2"	1
"M3"	"G alpha (q) signalling events"	"G alpha (q) signalling events"	"4/71"	"189/7644"	0.0983000807454084	0.453991162389978	0.412533579859539	"MT-RNR2/ITPR1/GNG2/PLCB1"	4
"M3"	"ATF6-alpha activates chaperones"	"ATF6-alpha activates chaperones"	"1/71"	"12/7644"	0.10601105174984	0.477049732874278	0.4334864869123	"MBTPS2"	1
"M3"	"Caspase-mediated cleavage of cytoskeletal proteins"	"Caspase-mediated cleavage of cytoskeletal proteins"	"1/71"	"12/7644"	0.10601105174984	0.477049732874278	0.4334864869123	"MAPT"	1
"M3"	"GABA A receptor activation"	"GABA A receptor activation"	"1/71"	"13/7644"	0.1143277728355	0.500249296604379	0.454567511984186	"GABRA4"	1
"M3"	"Transmission across Chemical Synapses"	"Transmission across Chemical Synapses"	"4/71"	"201/7644"	0.116240697516795	0.500249296604379	0.454567511984186	"GRIA2/GNG2/PLCB1/GABRA4"	4
"M3"	"Regulation of AMPK activity via LKB1"	"Regulation of AMPK activity via LKB1"	"1/71"	"14/7644"	0.122568203726429	0.500249296604379	0.454567511984186	"PRKAA2"	1
"M3"	"Regulation of IFNG signaling"	"Regulation of IFNG signaling"	"1/71"	"14/7644"	0.122568203726429	0.500249296604379	0.454567511984186	"STAT1"	1
"M3"	"Regulation of pyruvate dehydrogenase (PDH) complex"	"Regulation of pyruvate dehydrogenase (PDH) complex"	"1/71"	"14/7644"	0.122568203726429	0.500249296604379	0.454567511984186	"PDP1"	1
"M3"	"SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion"	"SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion"	"1/71"	"14/7644"	0.122568203726429	0.500249296604379	0.454567511984186	"SEMA3A"	1
"M3"	"Signal attenuation"	"Signal attenuation"	"1/71"	"14/7644"	0.122568203726429	0.500249296604379	0.454567511984186	"SHC3"	1
"M3"	"Synthesis of Prostaglandins (PG) and Thromboxanes (TX)"	"Synthesis of Prostaglandins (PG) and Thromboxanes (TX)"	"1/71"	"14/7644"	0.122568203726429	0.500249296604379	0.454567511984186	"PTGS2"	1
"M3"	"Semaphorin interactions"	"Semaphorin interactions"	"2/71"	"67/7644"	0.128135987639262	0.516962432889435	0.469754437443391	"SEMA3A/SEMA3E"	2
"M3"	"Phospholipid metabolism"	"Phospholipid metabolism"	"3/71"	"138/7644"	0.136420589488124	0.51900116598411	0.471606997430455	"SYNJ1/MTMR7/PIP5K1B"	3
"M3"	"CRMPs in Sema3A signaling"	"CRMPs in Sema3A signaling"	"1/71"	"16/7644"	0.138822948419981	0.51900116598411	0.471606997430455	"SEMA3A"	1
"M3"	"Regulation of KIT signaling"	"Regulation of KIT signaling"	"1/71"	"16/7644"	0.138822948419981	0.51900116598411	0.471606997430455	"KITLG"	1
"M3"	"Sema3A PAK dependent Axon repulsion"	"Sema3A PAK dependent Axon repulsion"	"1/71"	"16/7644"	0.138822948419981	0.51900116598411	0.471606997430455	"SEMA3A"	1
"M3"	"Trafficking of GluR2-containing AMPA receptors"	"Trafficking of GluR2-containing AMPA receptors"	"1/71"	"16/7644"	0.138822948419981	0.51900116598411	0.471606997430455	"GRIA2"	1
"M3"	"Gastrin-CREB signalling pathway via PKC and MAPK"	"Gastrin-CREB signalling pathway via PKC and MAPK"	"4/71"	"217/7644"	0.142225053076521	0.51900116598411	0.471606997430455	"MT-RNR2/ITPR1/GNG2/PLCB1"	4
"M3"	"ABCA transporters in lipid homeostasis"	"ABCA transporters in lipid homeostasis"	"1/71"	"17/7644"	0.146838623650996	0.51900116598411	0.471606997430455	"ABCD2"	1
"M3"	"Energy dependent regulation of mTOR by LKB1-AMPK"	"Energy dependent regulation of mTOR by LKB1-AMPK"	"1/71"	"17/7644"	0.146838623650996	0.51900116598411	0.471606997430455	"PRKAA2"	1
"M3"	"eNOS activation and regulation"	"eNOS activation and regulation"	"1/71"	"17/7644"	0.146838623650996	0.51900116598411	0.471606997430455	"LYPLA1"	1
"M3"	"Metabolism of nitric oxide"	"Metabolism of nitric oxide"	"1/71"	"17/7644"	0.146838623650996	0.51900116598411	0.471606997430455	"LYPLA1"	1
"M3"	"Unblocking of NMDA receptor, glutamate binding and activation"	"Unblocking of NMDA receptor, glutamate binding and activation"	"1/71"	"17/7644"	0.146838623650996	0.51900116598411	0.471606997430455	"GRIA2"	1
"M3"	"Zinc transporters"	"Zinc transporters"	"1/71"	"17/7644"	0.146838623650996	0.51900116598411	0.471606997430455	"SLC39A10"	1
"M3"	"Platelet activation, signaling and aggregation"	"Platelet activation, signaling and aggregation"	"4/71"	"221/7644"	0.149061288007971	0.51900116598411	0.471606997430455	"ITPR1/GNG2/THBS1/HGF"	4
"M3"	"beta-catenin independent WNT signaling"	"beta-catenin independent WNT signaling"	"3/71"	"144/7644"	0.149366348290348	0.51900116598411	0.471606997430455	"ITPR1/GNG2/PLCB1"	3
"M3"	"G alpha (12/13) signalling events"	"G alpha (12/13) signalling events"	"2/71"	"75/7644"	0.153595091422261	0.51900116598411	0.471606997430455	"GNG2/ECT2"	2
"M3"	"cGMP effects"	"cGMP effects"	"1/71"	"18/7644"	0.154780731651622	0.51900116598411	0.471606997430455	"ITPR1"	1
"M3"	"Post-chaperonin tubulin folding pathway"	"Post-chaperonin tubulin folding pathway"	"1/71"	"18/7644"	0.154780731651622	0.51900116598411	0.471606997430455	"TUBA1B"	1
"M3"	"Citric acid cycle (TCA cycle)"	"Citric acid cycle (TCA cycle)"	"1/71"	"19/7644"	0.162649938057698	0.51900116598411	0.471606997430455	"SUCLA2"	1
"M3"	"Na+/Cl- dependent neurotransmitter transporters"	"Na+/Cl- dependent neurotransmitter transporters"	"1/71"	"19/7644"	0.162649938057698	0.51900116598411	0.471606997430455	"SLC6A15"	1
"M3"	"Other semaphorin interactions"	"Other semaphorin interactions"	"1/71"	"19/7644"	0.162649938057698	0.51900116598411	0.471606997430455	"SEMA3E"	1
"M3"	"Platelet calcium homeostasis"	"Platelet calcium homeostasis"	"1/71"	"19/7644"	0.162649938057698	0.51900116598411	0.471606997430455	"ITPR1"	1
"M3"	"Prostacyclin signalling through prostacyclin receptor"	"Prostacyclin signalling through prostacyclin receptor"	"1/71"	"19/7644"	0.162649938057698	0.51900116598411	0.471606997430455	"GNG2"	1
"M3"	"Signaling by FGFR1 fusion mutants"	"Signaling by FGFR1 fusion mutants"	"1/71"	"19/7644"	0.162649938057698	0.51900116598411	0.471606997430455	"STAT1"	1
"M3"	"Platelet degranulation"	"Platelet degranulation"	"2/71"	"79/7644"	0.166674393170831	0.52705145948614	0.47892215391903	"THBS1/HGF"	2
"M3"	"Formation of tubulin folding intermediates by CCT/TriC"	"Formation of tubulin folding intermediates by CCT/TriC"	"1/71"	"20/7644"	0.170446902568899	0.529441263731712	0.481093725928051	"TUBA1B"	1
"M3"	"Syndecan interactions"	"Syndecan interactions"	"1/71"	"20/7644"	0.170446902568899	0.529441263731712	0.481093725928051	"THBS1"	1
"M3"	"Hemostasis"	"Hemostasis"	"7/71"	"497/7644"	0.176905454557366	0.531118269431321	0.482617590756306	"ITPR1/DOCK4/GNG2/GUCY1A2/ZFPM2/THBS1/HGF"	7
"M3"	"Response to elevated platelet cytosolic Ca2+"	"Response to elevated platelet cytosolic Ca2+"	"2/71"	"84/7644"	0.183285198510253	0.531118269431321	0.482617590756306	"THBS1/HGF"	2
"M3"	"ADP signalling through P2Y purinoceptor 12"	"ADP signalling through P2Y purinoceptor 12"	"1/71"	"22/7644"	0.185826715337115	0.531118269431321	0.482617590756306	"GNG2"	1
"M3"	"Cholesterol biosynthesis"	"Cholesterol biosynthesis"	"1/71"	"22/7644"	0.185826715337115	0.531118269431321	0.482617590756306	"HMGCS1"	1
"M3"	"Pyruvate metabolism"	"Pyruvate metabolism"	"1/71"	"22/7644"	0.185826715337115	0.531118269431321	0.482617590756306	"PDP1"	1
"M3"	"SHC-mediated signalling"	"SHC-mediated signalling"	"1/71"	"22/7644"	0.185826715337115	0.531118269431321	0.482617590756306	"SHC3"	1
"M3"	"Mitochondrial translation elongation"	"Mitochondrial translation elongation"	"2/71"	"86/7644"	0.189998587615661	0.531118269431321	0.482617590756306	"MT-RNR2/MT-RNR1"	2
"M3"	"Mitochondrial translation initiation"	"Mitochondrial translation initiation"	"2/71"	"86/7644"	0.189998587615661	0.531118269431321	0.482617590756306	"MT-RNR2/MT-RNR1"	2
"M3"	"Mitochondrial translation termination"	"Mitochondrial translation termination"	"2/71"	"86/7644"	0.189998587615661	0.531118269431321	0.482617590756306	"MT-RNR2/MT-RNR1"	2
"M3"	"Respiratory electron transport"	"Respiratory electron transport"	"2/71"	"87/7644"	0.193368250566846	0.531118269431321	0.482617590756306	"MT-ND3/MT-ND6"	2
"M3"	"Thromboxane signalling through TP receptor"	"Thromboxane signalling through TP receptor"	"1/71"	"23/7644"	0.19341085377992	0.531118269431321	0.482617590756306	"GNG2"	1
"M3"	"Growth hormone receptor signaling"	"Growth hormone receptor signaling"	"1/71"	"24/7644"	0.200925330801522	0.531118269431321	0.482617590756306	"STAT1"	1
"M3"	"Lysosome Vesicle Biogenesis"	"Lysosome Vesicle Biogenesis"	"1/71"	"24/7644"	0.200925330801522	0.531118269431321	0.482617590756306	"DNAJC6"	1
"M3"	"Activation of G protein gated Potassium channels"	"Activation of G protein gated Potassium channels"	"1/71"	"25/7644"	0.208370777194316	0.531118269431321	0.482617590756306	"GNG2"	1
"M3"	"ADP signalling through P2Y purinoceptor 1"	"ADP signalling through P2Y purinoceptor 1"	"1/71"	"25/7644"	0.208370777194316	0.531118269431321	0.482617590756306	"GNG2"	1
"M3"	"Effects of PIP2 hydrolysis"	"Effects of PIP2 hydrolysis"	"1/71"	"25/7644"	0.208370777194316	0.531118269431321	0.482617590756306	"ITPR1"	1
"M3"	"G protein gated Potassium channels"	"G protein gated Potassium channels"	"1/71"	"25/7644"	0.208370777194316	0.531118269431321	0.482617590756306	"GNG2"	1
"M3"	"Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits"	"Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits"	"1/71"	"25/7644"	0.208370777194316	0.531118269431321	0.482617590756306	"GNG2"	1
"M3"	"Metal ion SLC transporters"	"Metal ion SLC transporters"	"1/71"	"25/7644"	0.208370777194316	0.531118269431321	0.482617590756306	"SLC39A10"	1
"M3"	"Regulation of IFNA signaling"	"Regulation of IFNA signaling"	"1/71"	"25/7644"	0.208370777194316	0.531118269431321	0.482617590756306	"STAT1"	1
"M3"	"SHC-related events"	"SHC-related events"	"1/71"	"25/7644"	0.208370777194316	0.531118269431321	0.482617590756306	"SHC3"	1
"M3"	"SHC-related events triggered by IGF1R"	"SHC-related events triggered by IGF1R"	"1/71"	"25/7644"	0.208370777194316	0.531118269431321	0.482617590756306	"SHC3"	1
"M3"	"IGF1R signaling cascade"	"IGF1R signaling cascade"	"2/71"	"92/7644"	0.210328887324654	0.531118269431321	0.482617590756306	"PRKAA2/SHC3"	2
"M3"	"Insulin receptor signalling cascade"	"Insulin receptor signalling cascade"	"2/71"	"92/7644"	0.210328887324654	0.531118269431321	0.482617590756306	"PRKAA2/SHC3"	2
"M3"	"Mitochondrial translation"	"Mitochondrial translation"	"2/71"	"92/7644"	0.210328887324654	0.531118269431321	0.482617590756306	"MT-RNR2/MT-RNR1"	2
"M3"	"Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)"	"Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)"	"2/71"	"92/7644"	0.210328887324654	0.531118269431321	0.482617590756306	"PRKAA2/SHC3"	2
"M3"	"Insulin receptor recycling"	"Insulin receptor recycling"	"1/71"	"26/7644"	0.215747818120843	0.540910601145827	0.491515705944476	"ATP6V1A"	1
