"Module"	"Gene1"	"Gene2"
"M2"	"ANKRD44"	"TACC2"
"M2"	"ANKRD44"	"TMEM179B"
"M2"	"ANKRD44"	"RIPK3"
"M2"	"ANKRD44"	"NUFIP2"
"M2"	"ANKRD44"	"DCUN1D1"
"M2"	"ANKRD44"	"SNX17"
"M2"	"ANKRD44"	"HERC1"
"M2"	"ANKRD44"	"SETD6"
"M2"	"ANKRD44"	"NUDT16L1"
"M2"	"ANKRD44"	"UBE2J2"
"M2"	"ANKRD44"	"C5orf42"
"M2"	"ANKRD44"	"NANS"
"M2"	"ANKRD44"	"COL14A1"
"M2"	"ANKRD44"	"RNF41"
"M2"	"ANKRD44"	"MOB3C"
"M2"	"ANKRD44"	"PXMP4"
"M2"	"ANKRD44"	"WRB"
"M2"	"MYO16"	"TLR5"
"M2"	"MYO16"	"CNN2"
"M2"	"MYO16"	"ASAP2"
"M2"	"MYO16"	"MS4A7"
"M2"	"MYO16"	"HLA-DPA1"
"M2"	"MYO16"	"SLC12A6"
"M2"	"TM9SF1"	"NRIP1"
"M2"	"TM9SF1"	"SPP1"
"M2"	"DPYSL3"	"P2RY12"
"M2"	"ACAD11"	"CD84"
"M2"	"ACAD11"	"P2RY12"
"M2"	"DUSP1"	"CD84"
"M2"	"PARL"	"P2RY12"
"M2"	"POU1F1"	"CYBB"
"M2"	"MED25"	"P2RY12"
"M2"	"EPN1"	"EDNRB"
"M2"	"EPN1"	"CNN2"
"M2"	"EPN1"	"CYBB"
"M2"	"EPN1"	"ASAP2"
"M2"	"MYL9"	"PTP4A1"
"M2"	"MYL9"	"RAB11FIP5"
"M2"	"MYL9"	"ALOX12"
"M2"	"MYL9"	"ACVR1"
"M2"	"MYL9"	"MKL2"
"M2"	"MYL9"	"TCEB3C"
"M2"	"MYL9"	"ZBTB41"
"M2"	"MYL9"	"HEATR5B"
"M2"	"MYL9"	"TREX2"
"M2"	"MYL9"	"ERCC6L"
"M2"	"MYL9"	"PLSCR4"
"M2"	"KIFC1"	"CNN2"
"M2"	"KIFC1"	"CSF3R"
"M2"	"KIFC1"	"SLC12A6"
"M2"	"HPRT1"	"RAB5B"
"M2"	"HPRT1"	"TGFBR2"
"M2"	"HPRT1"	"CX3CR1"
"M2"	"HPRT1"	"SLC12A6"
"M2"	"ALDH2"	"RAB5B"
"M2"	"REV3L"	"CYBB"
"M2"	"REV3L"	"ADAMTS1"
"M2"	"REV3L"	"ASAP2"
"M2"	"CNEP1R1"	"ASAP2"
"M2"	"DEK"	"NT5C2"
"M2"	"F10"	"EDNRB"
"M2"	"MARK1"	"P2RY12"
"M2"	"CLSTN1"	"NRIP1"
"M2"	"VBP1"	"CYBB"
"M2"	"VBP1"	"P2RY12"
"M2"	"CRY1"	"NRIP1"
"M2"	"CRY1"	"PIK3C2A"
"M2"	"UBE2L3"	"RAB5B"
"M2"	"UBE2L3"	"SPTLC1"
"M2"	"OGG1"	"PIK3C2A"
"M2"	"FAIM2"	"P2RY12"
"M2"	"ERAS"	"CNN2"
"M2"	"ERAS"	"CD84"
"M2"	"ERAS"	"HIF1A"
"M2"	"GATA5"	"EDNRB"
"M2"	"GATA5"	"CYBB"
"M2"	"GATA5"	"HLA-DPA1"
"M2"	"HRC"	"CD84"
"M2"	"HRC"	"CSF3R"
"M2"	"SH3BGR"	"CYBB"
"M2"	"MUSTN1"	"PIK3C2A"
"M2"	"MUSTN1"	"CYBB"
"M2"	"MUSTN1"	"PCDHAC2"
"M2"	"MUSTN1"	"NT5C2"
"M2"	"HOXB6"	"ATP11A"
"M2"	"SLC7A7"	"CYBB"
"M2"	"SLC7A7"	"NT5C2"
"M2"	"PFN2"	"OLR1"
"M2"	"PFN2"	"PCDHGC3"
"M2"	"CCP110"	"P2RY12"
"M2"	"ABCD2"	"RAB5B"
"M2"	"SGCA"	"CYBB"
"M2"	"SGCA"	"ASAP2"
"M2"	"SGCA"	"ITGB8"
"M2"	"RASA3"	"NT5C2"
"M2"	"NPTX2"	"PIK3C2A"
"M2"	"NPTX2"	"P2RY12"
"M2"	"PSMB3"	"IKZF1"
"M2"	"PSMB3"	"MED23"
"M2"	"PSMB3"	"ASAP2"
"M2"	"ADAP1"	"PIK3C2A"
"M2"	"ADAP1"	"HBA2"
"M2"	"ADAP1"	"TGFBR2"
"M2"	"ADAP1"	"HLA-DPA1"
"M2"	"SEL1L"	"SPTLC1"
"M2"	"PPP2R3B"	"NRIP1"
"M2"	"PPP2R3B"	"CNN2"
"M2"	"PPP2R3B"	"CYBB"
"M2"	"PPP2R3B"	"CSF3R"
"M2"	"PPP2R3B"	"SPP1"
"M2"	"LPP"	"IKZF1"
"M2"	"LPP"	"CNN2"
"M2"	"LPP"	"ITPR2"
"M2"	"LPP"	"SLC12A6"
"M2"	"IGFALS"	"RAB5B"
"M2"	"IGFALS"	"EDNRB"
"M2"	"IGFALS"	"TGFBR2"
"M2"	"IGFALS"	"HLA-DPA1"
"M2"	"IGFALS"	"ERAP2"
"M2"	"IGFALS"	"CRIM1"
"M2"	"ADRB2"	"CYBB"
"M2"	"ADRB2"	"CX3CR1"
"M2"	"ADRB2"	"SLC12A6"
"M2"	"MZF1"	"ASAP2"
"M2"	"DDIT4L"	"EDNRB"
"M2"	"NEIL1"	"TLR5"
"M2"	"NEIL1"	"CNN2"
"M2"	"NEIL1"	"ASAP2"
"M2"	"NEIL1"	"MS4A7"
"M2"	"NEIL1"	"HLA-DPA1"
"M2"	"NEIL1"	"SLC12A6"
"M2"	"PCBP1"	"GABRB1"
"M2"	"SLC31A1"	"CYBB"
"M2"	"SLC31A1"	"HBA2"
"M2"	"NEU1"	"CNN2"
"M2"	"NEU1"	"CYBB"
"M2"	"NEU1"	"PCDHGC3"
"M2"	"CWC15"	"IRAK3"
"M2"	"CWC15"	"DDX60"
"M2"	"STAP2"	"PIK3C2A"
"M2"	"STAP2"	"NT5C2"
"M2"	"BCAP29"	"ASAP2"
"M2"	"BCAP29"	"MS4A7"
"M2"	"VRK1"	"ASAP2"
"M2"	"VRK1"	"TLR4"
"M2"	"A1BG"	"CNN2"
"M2"	"A1BG"	"CYBB"
"M2"	"A1BG"	"ASAP2"
"M2"	"A1BG"	"TMEM255A"
"M2"	"IRF2BPL"	"P2RY12"
"M2"	"IRF2BPL"	"C3AR1"
"M2"	"CRIPT"	"PIK3C2A"
"M2"	"CRIPT"	"CYBB"
"M2"	"CRIPT"	"TGFBR2"
"M2"	"AP1G2"	"EDNRB"
"M2"	"CHD1"	"AASS"
"M2"	"CHD1"	"ADAM28"
"M2"	"RABGAP1"	"EDNRB"
"M2"	"RABGAP1"	"TLR4"
"M2"	"ERBB2"	"P2RY12"
"M2"	"ERBB2"	"SLC12A6"
"M2"	"TAF1A"	"GABRB1"
"M2"	"TAF1A"	"LRP1B"
"M2"	"NAA50"	"EDNRB"
"M2"	"NAA50"	"PIK3C2A"
"M2"	"NAA50"	"SMG8"
"M2"	"NAA50"	"PCDHAC2"
"M2"	"NAA50"	"NT5C2"
"M2"	"HIPK3"	"HIF1A"
"M2"	"WDR26"	"ASAP2"
"M2"	"WDR26"	"CEPT1"
"M2"	"AHRR"	"CYBB"
"M2"	"AHRR"	"CSF3R"
"M2"	"AHRR"	"ASAP2"
"M2"	"AHRR"	"P2RY12"
"M2"	"AHRR"	"NT5C2"
"M2"	"AHRR"	"C3AR1"
"M2"	"MSRB1"	"ADAM9"
"M2"	"MSRB1"	"PLEK"
"M2"	"MSRB1"	"P2RY12"
"M2"	"TLE4"	"TNS1"
"M2"	"TLE4"	"FGD2"
"M2"	"TLE4"	"P2RY12"
"M2"	"FGF8"	"IKZF1"
"M2"	"FGF8"	"HLA-DPA1"
"M2"	"ITGB3"	"C3AR1"
"M2"	"ITGB3"	"CPEB1"
"M2"	"NEDD8"	"EDNRB"
"M2"	"SARNP"	"CNN2"
"M2"	"SARNP"	"SLC12A6"
"M2"	"UBE2Q1"	"B3GNT9"
"M2"	"TMED1"	"CYBB"
"M2"	"TMED1"	"HLA-DPA1"
"M2"	"BHLHB9"	"MED23"
"M2"	"BHLHB9"	"MS4A7"
"M2"	"BHLHB9"	"C3AR1"
"M2"	"PRKAB2"	"TLR5"
"M2"	"PRKAB2"	"DLG5"
"M2"	"PRKAB2"	"CNN2"
"M2"	"PRKAB2"	"CD84"
"M2"	"PRKAB2"	"ITPR2"
"M2"	"PRKAB2"	"DDX60"
"M2"	"NVL"	"NRIP1"
"M2"	"NVL"	"SMG8"
"M2"	"NVL"	"P2RY12"
"M2"	"KLHDC9"	"TLR5"
"M2"	"KLHDC9"	"NRIP1"
"M2"	"KLHDC9"	"EDNRB"
"M2"	"KLHDC9"	"TGFBR2"
"M2"	"KLHDC9"	"SPP1"
"M2"	"KLHDC9"	"SMG8"
"M2"	"KLHDC9"	"NT5C2"
"M2"	"ADAM10"	"RAB5B"
"M2"	"PRF1"	"RAB5B"
"M2"	"PRF1"	"TLR5"
"M2"	"PRF1"	"EDNRB"
"M2"	"PRF1"	"CTSS"
"M2"	"PRF1"	"TGFBR2"
"M2"	"PRF1"	"SLC12A6"
"M2"	"PRF1"	"C3AR1"
"M2"	"VPS28"	"TLR5"
"M2"	"VPS28"	"CNN2"
"M2"	"VPS28"	"CD84"
"M2"	"VPS28"	"P2RY12"
"M2"	"VPS28"	"SLC12A6"
"M2"	"VPS28"	"C3AR1"
"M2"	"CSRP3"	"CNN2"
"M2"	"CSRP3"	"CTSS"
"M2"	"CSRP3"	"SPTLC1"
"M2"	"CSRP3"	"CECR2"
"M2"	"CSRP3"	"ASAP2"
"M2"	"CSRP3"	"MS4A7"
"M2"	"CSRP3"	"HLA-DPA1"
"M2"	"CSRP3"	"SLC12A6"
"M2"	"CSRP3"	"C3AR1"
"M2"	"CTBS"	"TLR5"
"M2"	"CTBS"	"NRIP1"
"M2"	"CTBS"	"CNN2"
"M2"	"CTBS"	"CYBB"
"M2"	"CTBS"	"LILRB1"
"M2"	"CTBS"	"SPTLC1"
"M2"	"CTBS"	"CECR2"
"M2"	"CTBS"	"C3AR1"
"M2"	"MPPED1"	"RAB5B"
"M2"	"MPPED1"	"NRIP1"
"M2"	"MPPED1"	"EDNRB"
"M2"	"MPPED1"	"IKZF1"
"M2"	"MPPED1"	"TMX1"
"M2"	"MPPED1"	"TGFBR2"
"M2"	"MPPED1"	"SPP1"
"M2"	"MPPED1"	"SLC12A6"
"M2"	"MPPED1"	"NT5C2"
"M2"	"MPPED1"	"TMEM123"
"M2"	"IL1RAP"	"CHCHD4"
"M2"	"IL1RAP"	"RAB5B"
"M2"	"IL1RAP"	"PTP4A1"
"M2"	"IL1RAP"	"SRP68"
"M2"	"IL1RAP"	"PTGDS"
"M2"	"IL1RAP"	"PRKD2"
"M2"	"IL1RAP"	"BMPR1A"
"M2"	"IL1RAP"	"EDNRB"
"M2"	"IL1RAP"	"TAP1"
"M2"	"IL1RAP"	"FKBP7"
"M2"	"IL1RAP"	"CLPX"
"M2"	"IL1RAP"	"LDHAL6A"
"M2"	"IL1RAP"	"C18orf32"
"M2"	"IL1RAP"	"TCF21"
"M2"	"IL1RAP"	"CNTFR"
"M2"	"IL1RAP"	"CYBB"
"M2"	"IL1RAP"	"SPHK2"
"M2"	"IL1RAP"	"TCERG1"
"M2"	"IL1RAP"	"UAP1"
"M2"	"IL1RAP"	"TMCC2"
"M2"	"IL1RAP"	"USF2"
"M2"	"IL1RAP"	"TARBP2"
"M2"	"IL1RAP"	"MAST2"
"M2"	"IL1RAP"	"SPTLC1"
"M2"	"IL1RAP"	"RASA1"
"M2"	"IL1RAP"	"PEX26"
"M2"	"IL1RAP"	"LPA"
"M2"	"IL1RAP"	"FUT1"
"M2"	"IL1RAP"	"RPL26"
"M2"	"IL1RAP"	"DBNDD2"
"M2"	"IL1RAP"	"ACTG2"
"M2"	"IL1RAP"	"KCNV2"
"M2"	"IL1RAP"	"TBL3"
"M2"	"IL1RAP"	"BNIP3"
"M2"	"IL1RAP"	"SLITRK4"
"M2"	"IL1RAP"	"CBFA2T2"
"M2"	"IL1RAP"	"HLA-DMB"
"M2"	"IL1RAP"	"TNFSF15"
"M2"	"IL1RAP"	"SEMA3F"
"M2"	"IL1RAP"	"UTP20"
"M2"	"IL1RAP"	"FOXS1"
"M2"	"IL1RAP"	"FBXW4"
"M2"	"IL1RAP"	"CRYBB1"
"M2"	"IL1RAP"	"MRPS34"
"M2"	"IL1RAP"	"DNASE1L2"
"M2"	"IL1RAP"	"CTSG"
"M2"	"IL1RAP"	"PNKP"
"M2"	"IL1RAP"	"INTS5"
"M2"	"IL1RAP"	"SLC12A6"
"M2"	"IL1RAP"	"PSTPIP2"
"M2"	"IL1RAP"	"ZFP36"
"M2"	"IL1RAP"	"CSNK2B"
"M2"	"IL1RAP"	"MIA2"
"M2"	"IL1RAP"	"POLH"
"M2"	"IL1RAP"	"FABP3"
"M2"	"IL1RAP"	"TRIP6"
"M2"	"IL1RAP"	"SYTL1"
"M2"	"IL1RAP"	"PML"
"M2"	"IL1RAP"	"NTN4"
"M2"	"IL1RAP"	"ADAM12"
"M2"	"IL1RAP"	"PRL"
"M2"	"IL1RAP"	"MAPKAP1"
"M2"	"IL1RAP"	"SLC2A6"
"M2"	"IL1RAP"	"OSBPL6"
"M2"	"IL1RAP"	"MOB4"
"M2"	"IL1RAP"	"UBE2F"
"M2"	"IL1RAP"	"PCDH12"
"M2"	"IL1RAP"	"FBXO16"
"M2"	"IL1RAP"	"CDK7"
"M2"	"IL1RAP"	"OPRL1"
"M2"	"IL1RAP"	"ACADS"
"M2"	"IL1RAP"	"PAG1"
"M2"	"IL1RAP"	"PTCHD2"
"M2"	"IL1RAP"	"YDJC"
"M2"	"IL1RAP"	"NOD2"
"M2"	"IL1RAP"	"HHEX"
"M2"	"IL1RAP"	"DCST1"
"M2"	"IL1RAP"	"CASP4"
"M2"	"IL1RAP"	"FASTKD2"
"M2"	"IL1RAP"	"TLX2"
"M2"	"IL1RAP"	"ZNF766"
"M2"	"IL1RAP"	"PAPOLB"
"M2"	"IL1RAP"	"APTX"
"M2"	"IL1RAP"	"CNTNAP1"
"M2"	"IL1RAP"	"CASP9"
"M2"	"IL1RAP"	"KIAA1715"
"M2"	"IL1RAP"	"NIT2"
"M2"	"IL1RAP"	"MT1H"
"M2"	"IL1RAP"	"PCNP"
"M2"	"IL1RAP"	"MRPL52"
"M2"	"IL1RAP"	"PDDC1"
"M2"	"IL1RAP"	"HECTD3"
"M2"	"IL1RAP"	"TAF1C"
"M2"	"IL1RAP"	"TMEM147"
"M2"	"IL1RAP"	"CCDC13"
"M2"	"IL1RAP"	"CD79B"
"M2"	"IL1RAP"	"ZNF175"
"M2"	"IL1RAP"	"CACNA1F"
"M2"	"IL1RAP"	"NSMCE1"
"M2"	"IL1RAP"	"MXD3"
"M2"	"IL1RAP"	"PLEKHH3"
"M2"	"IL1RAP"	"WDR60"
"M2"	"IL1RAP"	"PHACTR1"
"M2"	"IL1RAP"	"ASIC1"
"M2"	"IL1RAP"	"TCTEX1D2"
"M2"	"IL1RAP"	"SKA3"
"M2"	"IL1RAP"	"ABHD17B"
"M2"	"IL1RAP"	"GABRB3"
"M2"	"IL1RAP"	"PBX3"
"M2"	"IL1RAP"	"MASP2"
"M2"	"IL1RAP"	"HIST1H1E"
"M2"	"IL1RAP"	"RLBP1"
"M2"	"IL1RAP"	"SIRT5"
"M2"	"IL1RAP"	"PSMC6"
"M2"	"IL1RAP"	"GLI3"
"M2"	"IL1RAP"	"NOTCH4"
"M2"	"IL1RAP"	"CYP11B2"
"M2"	"IL1RAP"	"SMC5"
"M2"	"IL1RAP"	"USP20"
"M2"	"IL1RAP"	"BMI1"
"M2"	"IL1RAP"	"CDH9"
"M2"	"IL1RAP"	"TDRKH"
"M2"	"IL1RAP"	"FHL1"
"M2"	"IL1RAP"	"SELE"
"M2"	"IL1RAP"	"EFNB1"
"M2"	"IL1RAP"	"METTL20"
"M2"	"IL1RAP"	"AKR1A1"
"M2"	"IL1RAP"	"RAB3IL1"
"M2"	"IL1RAP"	"OSBPL2"
"M2"	"IL1RAP"	"MTOR"
"M2"	"IL1RAP"	"ANKAR"
"M2"	"IL1RAP"	"PLEKHB1"
"M2"	"IL1RAP"	"SERPINB2"
"M2"	"IL1RAP"	"CREB5"
"M2"	"IL1RAP"	"AATK"
"M2"	"IL1RAP"	"STOX2"
"M2"	"IL1RAP"	"ZNF790"
"M2"	"IL1RAP"	"SERINC3"
"M2"	"IL1RAP"	"NSDHL"
"M2"	"IL1RAP"	"SSTR3"
"M2"	"IL1RAP"	"C2orf42"
"M2"	"IL1RAP"	"KIF26B"
"M2"	"IL1RAP"	"TMEM225"
"M2"	"IL1RAP"	"ZNF827"
"M2"	"IL1RAP"	"IL13"
"M2"	"IL1RAP"	"PER1"
"M2"	"IL1RAP"	"TCEA2"
"M2"	"IL1RAP"	"NLRP12"
"M2"	"IL1RAP"	"C9orf117"
"M2"	"IL1RAP"	"RNF168"
"M2"	"IL1RAP"	"ASRGL1"
"M2"	"IL1RAP"	"RIC3"
"M2"	"IL1RAP"	"MMP2"
"M2"	"IL1RAP"	"PHF17"
"M2"	"IL1RAP"	"PLTP"
"M2"	"IL1RAP"	"SORBS3"
"M2"	"IL1RAP"	"MRPL11"
"M2"	"IL1RAP"	"VPS72"
"M2"	"IL1RAP"	"ABCG4"
"M2"	"IL1RAP"	"HHATL"
"M2"	"IL1RAP"	"TM9SF4"
"M2"	"IL1RAP"	"CGRRF1"
"M2"	"IL1RAP"	"ATP2B3"
"M2"	"IL1RAP"	"FOSL2"
"M2"	"IL1RAP"	"GPD1"
"M2"	"IL1RAP"	"CPEB3"
"M2"	"IL1RAP"	"ANKRD32"
"M2"	"IL1RAP"	"TOMM40L"
"M2"	"IL1RAP"	"FLOT2"
"M2"	"IL1RAP"	"SLC7A4"
"M2"	"IL1RAP"	"DERL1"
"M2"	"IL1RAP"	"AJAP1"
"M2"	"IL1RAP"	"CDK4"
"M2"	"IL1RAP"	"CEND1"
"M2"	"IL1RAP"	"SEMA4C"
"M2"	"IL1RAP"	"ZNF217"
"M2"	"IL1RAP"	"LITAF"
"M2"	"IL1RAP"	"HMX3"
"M2"	"IL1RAP"	"CCL8"
"M2"	"IL1RAP"	"MASP1"
"M2"	"IL1RAP"	"NAA40"
"M2"	"IL1RAP"	"ELOVL5"
"M2"	"IL1RAP"	"CHP1"
"M2"	"IL1RAP"	"PCDHGA12"
"M2"	"IL1RAP"	"MICALL1"
"M2"	"IL1RAP"	"NUP54"
"M2"	"IL1RAP"	"PABPN1L"
"M2"	"IL1RAP"	"CACTIN"
"M2"	"IL1RAP"	"ECSIT"
"M2"	"IL1RAP"	"CACNA2D3"
"M2"	"IL1RAP"	"APOBEC3F"
"M2"	"IL1RAP"	"IL17RA"
"M2"	"IL1RAP"	"PRAMEF16"
"M2"	"IL1RAP"	"BTG2"
"M2"	"IL1RAP"	"MED10"
"M2"	"IL1RAP"	"LRRC42"
"M2"	"IL1RAP"	"APEH"
"M2"	"IL1RAP"	"KRT6C"
"M2"	"IL1RAP"	"KIAA2022"
"M2"	"IL1RAP"	"SLC17A1"
"M2"	"IL1RAP"	"KDR"
"M2"	"IL1RAP"	"THRB"
"M2"	"IL1RAP"	"ASF1A"
"M2"	"IL1RAP"	"C15orf43"
"M2"	"IL1RAP"	"KCNIP4"
"M2"	"IL1RAP"	"WNT9B"
"M2"	"IL1RAP"	"FMO3"
"M2"	"IL1RAP"	"SYT4"
"M2"	"IL1RAP"	"GLRA2"
"M2"	"IL1RAP"	"RPRD1A"
"M2"	"IL1RAP"	"MRPL30"
"M2"	"IL1RAP"	"CD46"
"M2"	"IL1RAP"	"FIZ1"
"M2"	"IL1RAP"	"NAF1"
"M2"	"IL1RAP"	"COA5"
"M2"	"IL1RAP"	"PCDHA5"
"M2"	"IL1RAP"	"GPR78"
"M2"	"IL1RAP"	"USP9Y"
"M2"	"IL1RAP"	"KCNJ15"
"M2"	"IL1RAP"	"CUL3"
"M2"	"IL1RAP"	"CCDC66"
"M2"	"IL1RAP"	"HYI"
"M2"	"IL1RAP"	"LGALS8"
"M2"	"IL1RAP"	"UFM1"
"M2"	"IL1RAP"	"MFF"
"M2"	"IL1RAP"	"EIF4E2"
"M2"	"IL1RAP"	"IQGAP3"
"M2"	"IL1RAP"	"CPN2"
"M2"	"IL1RAP"	"SLC38A10"
"M2"	"IL1RAP"	"ZNF541"
"M2"	"IL1RAP"	"PDE11A"
"M2"	"IL1RAP"	"SEC31B"
"M2"	"IL1RAP"	"PABPC1L"
"M2"	"IL1RAP"	"FAM174A"
"M2"	"IL1RAP"	"SETD1B"
"M2"	"IL1RAP"	"ATXN7"
"M2"	"IL1RAP"	"NCOR1"
"M2"	"IL1RAP"	"COL10A1"
"M2"	"IL1RAP"	"SMPD3"
"M2"	"IL1RAP"	"POMT1"
"M2"	"IL1RAP"	"OTUD4"
"M2"	"IL1RAP"	"SLC10A3"
"M2"	"IL1RAP"	"SLC39A14"
"M2"	"IL1RAP"	"MAGEA9"
"M2"	"IL1RAP"	"EDEM2"
"M2"	"IL1RAP"	"ID4"
"M2"	"IL1RAP"	"LPAR3"
"M2"	"IL1RAP"	"DENND2D"
"M2"	"IL1RAP"	"PRTFDC1"
"M2"	"IL1RAP"	"KLHL29"
"M2"	"IL1RAP"	"GPR39"
"M2"	"IL1RAP"	"ZNF569"
"M2"	"IL1RAP"	"LRRC32"
"M2"	"IL1RAP"	"HLA-DQB2"
"M2"	"IL1RAP"	"DLG3"
"M2"	"IL1RAP"	"CSF1R"
"M2"	"IL1RAP"	"MAP2K1"
"M2"	"IL1RAP"	"BACE1"
"M2"	"IL1RAP"	"GRB10"
"M2"	"IL1RAP"	"WNT3A"
"M2"	"IL1RAP"	"CCIN"
"M2"	"IL1RAP"	"C17orf82"
"M2"	"IL1RAP"	"PAN3"
"M2"	"IL1RAP"	"CAD"
"M2"	"IL1RAP"	"GSTA3"
"M2"	"IL1RAP"	"RNF34"
"M2"	"IL1RAP"	"ITM2A"
"M2"	"IL1RAP"	"SERP1"
"M2"	"IL1RAP"	"LOX"
"M2"	"IL1RAP"	"OPRD1"
"M2"	"IL1RAP"	"PTPRG"
"M2"	"IL1RAP"	"MAPT"
"M2"	"IL1RAP"	"ACTN1"
"M2"	"IL1RAP"	"EIF2AK2"
"M2"	"IL1RAP"	"ERMAP"
"M2"	"IL1RAP"	"B4GALT2"
"M2"	"IL1RAP"	"ZNF420"
"M2"	"IL1RAP"	"ADORA2B"
"M2"	"IL1RAP"	"TBC1D7"
"M2"	"IL1RAP"	"USP42"
"M2"	"IL1RAP"	"PRC1"
"M2"	"IL1RAP"	"GALE"
"M2"	"IL1RAP"	"WDR37"
"M2"	"IL1RAP"	"EPS8L3"
"M2"	"IL1RAP"	"ITPKA"
"M2"	"IL1RAP"	"NRG2"
"M2"	"IL1RAP"	"BRIP1"
"M2"	"IL1RAP"	"ELOF1"
"M2"	"IL1RAP"	"PKNOX2"
"M2"	"IL1RAP"	"GZF1"
"M2"	"IL1RAP"	"CXXC4"
"M2"	"IL1RAP"	"PPP1R21"
"M2"	"IL1RAP"	"NR1D1"
"M2"	"IL1RAP"	"ARHGEF35"
"M2"	"IL1RAP"	"KRT82"
"M2"	"IL1RAP"	"GPATCH1"
"M2"	"IL1RAP"	"TPRN"
"M2"	"IL1RAP"	"RNF8"
"M2"	"IL1RAP"	"SLC17A7"
"M2"	"IL1RAP"	"CPB1"
"M2"	"IL1RAP"	"VPS26A"
"M2"	"IL1RAP"	"UBA7"
"M2"	"IL1RAP"	"LRP3"
"M2"	"IL1RAP"	"LINS"
"M2"	"IL1RAP"	"EPO"
"M2"	"IL1RAP"	"ZNF141"
"M2"	"IL1RAP"	"TG"
"M2"	"IL1RAP"	"C15orf41"
"M2"	"IL1RAP"	"PROX2"
"M2"	"IL1RAP"	"NDE1"
"M2"	"IL1RAP"	"EFNB3"
"M2"	"IL1RAP"	"CHRM5"
"M2"	"IL1RAP"	"NBN"
"M2"	"IL1RAP"	"BCR"
"M2"	"IL1RAP"	"PTCH1"
"M2"	"IL1RAP"	"PTPN4"
"M2"	"IL1RAP"	"GAREML"
"M2"	"IL1RAP"	"SRPK3"
"M2"	"IL1RAP"	"ACBD6"
"M2"	"IL1RAP"	"TAOK1"
"M2"	"IL1RAP"	"CAPNS2"
"M2"	"IL1RAP"	"ACACA"
"M2"	"IL1RAP"	"CD24"
"M2"	"IL1RAP"	"ZNF804A"
"M2"	"IL1RAP"	"MAP3K5"
"M2"	"IL1RAP"	"HSD17B12"
"M2"	"IL1RAP"	"ZNF449"
"M2"	"IL1RAP"	"GSKIP"
"M2"	"IL1RAP"	"RAP2B"
"M2"	"IL1RAP"	"ABHD14A"
"M2"	"IL1RAP"	"DDX10"
"M2"	"IL1RAP"	"PARK7"
"M2"	"IL1RAP"	"MEP1B"
"M2"	"IL1RAP"	"NUS1"
"M2"	"IL1RAP"	"STK35"
"M2"	"IL1RAP"	"TTC8"
"M2"	"IL1RAP"	"RXFP4"
"M2"	"IL1RAP"	"GPR182"
"M2"	"IL1RAP"	"MISP"
"M2"	"IL1RAP"	"SLC16A1"
"M2"	"IL1RAP"	"EXOG"
"M2"	"IL1RAP"	"ZBED4"
"M2"	"IL1RAP"	"MRPL9"
"M2"	"IL1RAP"	"JAM3"
"M2"	"IL1RAP"	"TSACC"
"M2"	"IL1RAP"	"NEK6"
"M2"	"IL1RAP"	"POMGNT1"
"M2"	"IL1RAP"	"PSKH1"
"M2"	"IL1RAP"	"TNS4"
"M2"	"IL1RAP"	"PTGDR"
"M2"	"IL1RAP"	"LCORL"
"M2"	"IL1RAP"	"GNAI1"
"M2"	"IL1RAP"	"IMPDH2"
"M2"	"IL1RAP"	"VTI1A"
"M2"	"IL1RAP"	"NASP"
"M2"	"IL1RAP"	"HIST1H2BI"
"M2"	"IL1RAP"	"KNOP1"
"M2"	"IL1RAP"	"GAPDH"
"M2"	"IL1RAP"	"PHOX2A"
"M2"	"IL1RAP"	"MRPS16"
"M2"	"IL1RAP"	"GNL3"
"M2"	"IL1RAP"	"ZMYM4"
"M2"	"IL1RAP"	"DAPK3"
"M2"	"IL1RAP"	"SMCO4"
"M2"	"IL1RAP"	"KIAA0391"
"M2"	"IL1RAP"	"CIRBP"
"M2"	"IL1RAP"	"SCRIB"
"M2"	"IL1RAP"	"SNRNP70"
"M2"	"IL1RAP"	"STK11IP"
"M2"	"IL1RAP"	"PPIA"
"M2"	"IL1RAP"	"SLC25A23"
"M2"	"IL1RAP"	"EHD3"
"M2"	"IL1RAP"	"TRIM8"
"M2"	"IL1RAP"	"MPP1"
"M2"	"IL1RAP"	"SMAD7"
"M2"	"IL1RAP"	"CACNB1"
"M2"	"IL1RAP"	"COG7"
"M2"	"IL1RAP"	"LOR"
"M2"	"IL1RAP"	"UBXN7"
"M2"	"IL1RAP"	"ARL1"
"M2"	"IL1RAP"	"BMPR2"
"M2"	"IL1RAP"	"PPP1R26"
"M2"	"IL1RAP"	"GNG10"
"M2"	"IL1RAP"	"LEMD3"
"M2"	"IL1RAP"	"RFX1"
"M2"	"IL1RAP"	"HAUS8"
"M2"	"IL1RAP"	"CA2"
"M2"	"IL1RAP"	"PAK7"
"M2"	"IL1RAP"	"CREB3"
"M2"	"IL1RAP"	"SLC30A6"
"M2"	"IL1RAP"	"MRPL39"
"M2"	"IL1RAP"	"KRT6B"
"M2"	"IL1RAP"	"NDUFB6"
"M2"	"IL1RAP"	"TACO1"
"M2"	"IL1RAP"	"VWA5B2"
"M2"	"IL1RAP"	"RBKS"
"M2"	"IL1RAP"	"PCDHB4"
"M2"	"IL1RAP"	"MORC4"
"M2"	"IL1RAP"	"LSM12"
"M2"	"IL1RAP"	"RSRC2"
