"Module"	"Gene1"	"Gene2"
"M2"	"NCAN"	"IL1RAP"
"M2"	"NCAN"	"B3GNT5"
"M2"	"RNF38"	"ABCA1"
"M2"	"RNF38"	"NOTCH4"
"M2"	"RAB25"	"ZNF107"
"M2"	"ZNF165"	"SIGLEC9"
"M2"	"MED30"	"PLAGL1"
"M2"	"CLCF1"	"NOTCH4"
"M2"	"CLCF1"	"P2RY12"
"M2"	"CDK19"	"IL1B"
"M2"	"CDK19"	"IL1RAP"
"M2"	"CDK19"	"SFRP2"
"M2"	"CDK19"	"PLAGL1"
"M2"	"PHACTR4"	"LANCL1"
"M2"	"PHACTR4"	"EDNRB"
"M2"	"CD180"	"MLLT1"
"M2"	"CD180"	"VIMP"
"M2"	"CD180"	"CSRP3"
"M2"	"CD180"	"PTP4A1"
"M2"	"CD180"	"MRGBP"
"M2"	"CD180"	"PCSK4"
"M2"	"CD180"	"DNA2"
"M2"	"CD180"	"COG2"
"M2"	"CD180"	"HIST2H2AC"
"M2"	"CD180"	"PTGDR2"
"M2"	"CD180"	"CPSF2"
"M2"	"CD180"	"RNF151"
"M2"	"CD180"	"TFEB"
"M2"	"CD180"	"DBNDD2"
"M2"	"CD180"	"P2RY12"
"M2"	"CD180"	"PLEKHD1"
"M2"	"CD180"	"FAM19A4"
"M2"	"CD180"	"HLA-C"
"M2"	"CD180"	"PPP1CB"
"M2"	"CD180"	"TMPRSS15"
"M2"	"CD180"	"GTF2A2"
"M2"	"CD180"	"SURF6"
"M2"	"CD180"	"BARX1"
"M2"	"CD180"	"TEX37"
"M2"	"CD180"	"SPRED1"
"M2"	"CD180"	"TLX2"
"M2"	"CD180"	"GABPB1"
"M2"	"CD180"	"SWI5"
"M2"	"CD180"	"PDZD3"
"M2"	"CD180"	"WDR88"
"M2"	"CD180"	"OLFM1"
"M2"	"CD180"	"TBC1D22A"
"M2"	"CD180"	"SIRPG"
"M2"	"CD180"	"PYHIN1"
"M2"	"CD180"	"FZD2"
"M2"	"RUSC1"	"TYMP"
"M2"	"BMP6"	"SDK1"
"M2"	"BMP6"	"SH3GLB1"
"M2"	"BMP6"	"SMARCE1"
"M2"	"BMP6"	"BMPR1B"
"M2"	"BMP6"	"PTP4A1"
"M2"	"BMP6"	"SCLT1"
"M2"	"BMP6"	"LCP2"
"M2"	"BMP6"	"CSTA"
"M2"	"BMP6"	"TMA16"
"M2"	"BMP6"	"NFATC1"
"M2"	"BMP6"	"ECE1"
"M2"	"BMP6"	"OSGEP"
"M2"	"BMP6"	"TMEM41B"
"M2"	"BMP6"	"CFHR5"
"M2"	"BMP6"	"MOSPD2"
"M2"	"BMP6"	"COX6A2"
"M2"	"BMP6"	"SIN3B"
"M2"	"BMP6"	"C9orf91"
"M2"	"BMP6"	"FAHD1"
"M2"	"SLC15A3"	"MAP3K1"
"M2"	"SLC15A3"	"RAB5B"
"M2"	"HMGB3"	"NCF2"
"M2"	"HMGB3"	"AQP9"
"M2"	"PIK3CB"	"SLC12A6"
"M2"	"PLS3"	"ASAP2"
"M2"	"PAK1"	"IL1RAP"
"M2"	"PAK1"	"RAB5B"
"M2"	"PAK1"	"AASS"
"M2"	"VPS72"	"IL1RAP"
"M2"	"VPS72"	"RAB5B"
"M2"	"PPP4R2"	"TGFBI"
"M2"	"PCNT"	"EDNRB"
"M2"	"PCNT"	"OR7A5"
"M2"	"THYN1"	"SIGLEC9"
"M2"	"KCNQ2"	"C8orf34"
"M2"	"TTBK2"	"TGFBR2"
"M2"	"MAGEB18"	"CYBB"
"M2"	"MAGEB18"	"ITPR2"
"M2"	"MAGEB18"	"CPVL"
"M2"	"MAGEB18"	"ANGPTL1"
"M2"	"KCNV2"	"IL1RAP"
"M2"	"KCNV2"	"NBEAL1"
"M2"	"KCNV2"	"P2RY12"
"M2"	"MARK3"	"CPVL"
"M2"	"BTBD3"	"CD84"
"M2"	"BTBD3"	"TLR2"
"M2"	"BTBD3"	"CYBB"
"M2"	"BTBD3"	"CYP4F11"
"M2"	"BTBD3"	"VSIG4"
"M2"	"BTBD3"	"CXorf38"
"M2"	"RPN2"	"CD14"
"M2"	"RPN2"	"AK7"
"M2"	"PEMT"	"NOTCH4"
"M2"	"PEMT"	"ASAP2"
"M2"	"PEMT"	"KLHL28"
"M2"	"PEMT"	"KCNA6"
"M2"	"EEF1A2"	"PLBD1"
"M2"	"EEF1A2"	"CYP4F11"
"M2"	"DTX1"	"CPVL"
"M2"	"TAPBP"	"TNFSF15"
"M2"	"TAPBP"	"SHANK3"
"M2"	"TAPBP"	"SGCE"
"M2"	"TAPBP"	"MAL2"
"M2"	"TAPBP"	"TM9SF1"
"M2"	"TAPBP"	"LDB1"
"M2"	"TAPBP"	"ADRB2"
"M2"	"TAPBP"	"SNAPC4"
"M2"	"TAPBP"	"IGFBP7"
"M2"	"TAPBP"	"UBE2Q1"
"M2"	"TAPBP"	"PTP4A1"
"M2"	"TAPBP"	"RAP1GDS1"
"M2"	"TAPBP"	"BAD"
"M2"	"TAPBP"	"RORB"
"M2"	"TAPBP"	"POLR3A"
"M2"	"TAPBP"	"FOXP2"
"M2"	"TAPBP"	"NUP37"
"M2"	"TAPBP"	"SLC5A1"
"M2"	"TAPBP"	"CNTFR"
"M2"	"TAPBP"	"BIRC7"
"M2"	"TAPBP"	"KIAA0101"
"M2"	"TAPBP"	"CCL2"
"M2"	"TAPBP"	"PIGA"
"M2"	"TAPBP"	"HIST1H4L"
"M2"	"TAPBP"	"LDHAL6A"
"M2"	"TAPBP"	"MIPEP"
"M2"	"TAPBP"	"RPL26"
"M2"	"TAPBP"	"EMILIN1"
"M2"	"TAPBP"	"ATP6V1G1"
"M2"	"TAPBP"	"EME2"
"M2"	"TAPBP"	"TNNT3"
"M2"	"TAPBP"	"COMMD8"
"M2"	"TAPBP"	"RPL35A"
"M2"	"TAPBP"	"PLB1"
"M2"	"TAPBP"	"MAFK"
"M2"	"TAPBP"	"ROS1"
"M2"	"TAPBP"	"KIF26B"
"M2"	"TAPBP"	"ADAM22"
"M2"	"TAPBP"	"HERPUD2"
"M2"	"TAPBP"	"HIST1H1E"
"M2"	"TAPBP"	"SRR"
"M2"	"TAPBP"	"MAU2"
"M2"	"TAPBP"	"DPF3"
"M2"	"TAPBP"	"CLDN4"
"M2"	"TAPBP"	"PRSS2"
"M2"	"TAPBP"	"VAV1"
"M2"	"TAPBP"	"TCEAL4"
"M2"	"TAPBP"	"CFP"
"M2"	"TAPBP"	"RAD23B"
"M2"	"TAPBP"	"XPNPEP3"
"M2"	"TAPBP"	"TF"
"M2"	"TAPBP"	"RAB26"
"M2"	"TAPBP"	"UTS2"
"M2"	"TAPBP"	"PEX26"
"M2"	"TAPBP"	"TEFM"
"M2"	"TAPBP"	"DBNDD2"
"M2"	"TAPBP"	"TNFRSF8"
"M2"	"TAPBP"	"KRT6C"
"M2"	"TAPBP"	"STRIP1"
"M2"	"TAPBP"	"KLHL17"
"M2"	"TAPBP"	"PAEP"
"M2"	"TAPBP"	"PRKACG"
"M2"	"TAPBP"	"NT5C1B"
"M2"	"TAPBP"	"POLR2M"
"M2"	"TAPBP"	"MDH2"
"M2"	"TAPBP"	"TRPC7"
"M2"	"TAPBP"	"OR5A1"
"M2"	"TAPBP"	"ZNF148"
"M2"	"TAPBP"	"PDCL"
"M2"	"TAPBP"	"CSDC2"
"M2"	"TAPBP"	"EXOSC8"
"M2"	"TAPBP"	"TCEA3"
"M2"	"TAPBP"	"HSPA12A"
"M2"	"TAPBP"	"CCDC181"
"M2"	"TAPBP"	"TOLLIP"
"M2"	"TAPBP"	"FHL1"
"M2"	"TAPBP"	"CD2"
"M2"	"TAPBP"	"VAC14"
"M2"	"TAPBP"	"CHMP2B"
"M2"	"TAPBP"	"DNASE1L2"
"M2"	"TAPBP"	"SH3GL3"
"M2"	"TAPBP"	"PNKP"
"M2"	"TAPBP"	"HLA-DPA1"
"M2"	"TAPBP"	"C1orf35"
"M2"	"TAPBP"	"TLR8"
"M2"	"TAPBP"	"DTL"
"M2"	"TAPBP"	"SIRT5"
"M2"	"TAPBP"	"GLI3"
"M2"	"TAPBP"	"TESC"
"M2"	"TAPBP"	"TEX30"
"M2"	"TAPBP"	"PNRC1"
"M2"	"TAPBP"	"SH3GLB2"
"M2"	"TAPBP"	"CYP20A1"
"M2"	"TAPBP"	"DPP4"
"M2"	"TAPBP"	"SERINC3"
"M2"	"TAPBP"	"ST6GALNAC5"
"M2"	"TAPBP"	"MIA2"
"M2"	"TAPBP"	"SNX10"
"M2"	"TAPBP"	"NLRP12"
"M2"	"TAPBP"	"DOCK5"
"M2"	"TAPBP"	"PPP1CB"
"M2"	"TAPBP"	"TMPRSS15"
"M2"	"TAPBP"	"TEX37"
"M2"	"TAPBP"	"CSNK1E"
"M2"	"TAPBP"	"POLR2J"
"M2"	"TAPBP"	"KDM4A"
"M2"	"TAPBP"	"SMCP"
"M2"	"TAPBP"	"PNKD"
"M2"	"TAPBP"	"MAGOHB"
"M2"	"TAPBP"	"ZNF784"
"M2"	"TAPBP"	"UQCR11"
"M2"	"TAPBP"	"ARHGEF2"
"M2"	"TAPBP"	"ANXA5"
"M2"	"TAPBP"	"HNRNPLL"
"M2"	"TAPBP"	"ULK3"
"M2"	"TAPBP"	"GAPDH"
"M2"	"TAPBP"	"ETS1"
"M2"	"TAPBP"	"GABPB1"
"M2"	"TAPBP"	"RNF182"
"M2"	"TAPBP"	"TMTC3"
"M2"	"TAPBP"	"ERCC6"
"M2"	"TAPBP"	"RNLS"
"M2"	"TAPBP"	"TMEM147"
"M2"	"TAPBP"	"OSTC"
"M2"	"TAPBP"	"CYP4V2"
"M2"	"TAPBP"	"TRIP12"
"M2"	"TAPBP"	"HOXC9"
"M2"	"TAPBP"	"GPR37L1"
"M2"	"TAPBP"	"EPHB3"
"M2"	"TAPBP"	"MPPED2"
"M2"	"TAPBP"	"SGCG"
"M2"	"TAPBP"	"GPR179"
"M2"	"TAPBP"	"ZNF202"
"M2"	"TAPBP"	"BCOR"
"M2"	"TAPBP"	"IL33"
"M2"	"TAPBP"	"AP5B1"
"M2"	"TAPBP"	"TRIOBP"
"M2"	"TAPBP"	"WDR44"
"M2"	"TAPBP"	"RELN"
"M2"	"TAPBP"	"POLR1B"
"M2"	"TAPBP"	"MOB4"
"M2"	"TAPBP"	"PXDNL"
"M2"	"TAPBP"	"GLIPR2"
"M2"	"TAPBP"	"MYLK"
"M2"	"TAPBP"	"OPRL1"
"M2"	"TAPBP"	"DNAJC21"
"M2"	"TAPBP"	"CARD14"
"M2"	"TAPBP"	"LONRF1"
"M2"	"TAPBP"	"PTCHD2"
"M2"	"TAPBP"	"FAM107A"
"M2"	"TAPBP"	"PTGES"
"M2"	"TAPBP"	"FASTKD2"
"M2"	"TAPBP"	"CCR1"
"M2"	"TAPBP"	"LAMB4"
"M2"	"TAPBP"	"CLEC6A"
"M2"	"TAPBP"	"SIRT3"
"M2"	"TAPBP"	"PDZD2"
"M2"	"TAPBP"	"ANXA3"
"M2"	"TAPBP"	"RGS5"
"M2"	"TAPBP"	"KIF17"
"M2"	"TAPBP"	"KIAA1715"
"M2"	"TAPBP"	"GRHL3"
"M2"	"TAPBP"	"PCDHA11"
"M2"	"TAPBP"	"CEP63"
"M2"	"TAPBP"	"ESRP1"
"M2"	"TAPBP"	"FKBP6"
"M2"	"TAPBP"	"PDDC1"
"M2"	"TAPBP"	"HMGCS2"
"M2"	"TAPBP"	"CTAGE5"
"M2"	"TAPBP"	"APBB1"
"M2"	"TAPBP"	"UBE2D1"
"M2"	"TAPBP"	"NR4A3"
"M2"	"TAPBP"	"DCP1A"
"M2"	"TAPBP"	"GM2A"
"M2"	"TAPBP"	"ITIH1"
"M2"	"TAPBP"	"EXOSC9"
"M2"	"TAPBP"	"CCDC13"
"M2"	"TAPBP"	"CD79B"
"M2"	"TAPBP"	"CDC73"
"M2"	"TAPBP"	"RBM24"
"M2"	"TAPBP"	"ATP1A2"
"M2"	"TAPBP"	"GUCY2F"
"M2"	"TAPBP"	"RNF214"
"M2"	"TAPBP"	"MXD3"
"M2"	"TAPBP"	"PLEKHH3"
"M2"	"TAPBP"	"WDR60"
"M2"	"TAPBP"	"IRGC"
"M2"	"TAPBP"	"BCKDK"
"M2"	"TAPBP"	"GABRB3"
"M2"	"TAPBP"	"RLBP1"
"M2"	"TAPBP"	"PSMC6"
"M2"	"TAPBP"	"SMC5"
"M2"	"TAPBP"	"GGA1"
"M2"	"TAPBP"	"CCR10"
"M2"	"TAPBP"	"THAP4"
"M2"	"TAPBP"	"CDH9"
"M2"	"TAPBP"	"CHMP1A"
"M2"	"TAPBP"	"EFNB1"
"M2"	"TAPBP"	"METTL20"
"M2"	"TAPBP"	"MRPS34"
"M2"	"TAPBP"	"SERPINE2"
"M2"	"TAPBP"	"SERPINB2"
"M2"	"TAPBP"	"IMMT"
"M2"	"TAPBP"	"SERPINB9"
"M2"	"TAPBP"	"ACOX2"
"M2"	"TAPBP"	"NSDHL"
"M2"	"TAPBP"	"G6PD"
"M2"	"TAPBP"	"UBXN2B"
"M2"	"TAPBP"	"ZNF827"
"M2"	"TAPBP"	"PER1"
"M2"	"TAPBP"	"TCEA2"
"M2"	"TAPBP"	"CD5"
"M2"	"TAPBP"	"TAF4B"
"M2"	"TAPBP"	"C9orf117"
"M2"	"TAPBP"	"TXNIP"
"M2"	"TAPBP"	"ASRGL1"
"M2"	"TAPBP"	"MMP2"
"M2"	"TAPBP"	"TLCD1"
"M2"	"TAPBP"	"MRPL11"
"M2"	"TAPBP"	"NUDT15"
"M2"	"TAPBP"	"ABCG4"
"M2"	"TAPBP"	"PTPN3"
"M2"	"TAPBP"	"NAGK"
"M2"	"TAPBP"	"MATR3"
"M2"	"TAPBP"	"SLC25A17"
"M2"	"TAPBP"	"ECSIT"
"M2"	"TAPBP"	"CLEC1B"
"M2"	"TAPBP"	"DNAJC22"
"M2"	"TAPBP"	"NMRAL1"
"M2"	"TAPBP"	"IL2RG"
"M2"	"TAPBP"	"MEP1A"
"M2"	"TAPBP"	"PDXK"
"M2"	"TAPBP"	"SOX11"
"M2"	"TAPBP"	"GSTM4"
"M2"	"TAPBP"	"IGFBP6"
"M2"	"TAPBP"	"SLAIN2"
"M2"	"TAPBP"	"SMG7"
"M2"	"TAPBP"	"KIAA2022"
"M2"	"TAPBP"	"PLEKHB2"
"M2"	"TAPBP"	"UQCRB"
"M2"	"TAPBP"	"KRT5"
"M2"	"TAPBP"	"KIF2C"
"M2"	"TAPBP"	"WWOX"
"M2"	"TAPBP"	"LMAN2"
"M2"	"TAPBP"	"MAGEC1"
"M2"	"TAPBP"	"WNT9B"
"M2"	"TAPBP"	"SLC11A2"
"M2"	"TAPBP"	"TTC30B"
"M2"	"TAPBP"	"B3GNT4"
"M2"	"TAPBP"	"ZNF799"
"M2"	"TAPBP"	"STX11"
"M2"	"TAPBP"	"CUBN"
"M2"	"TAPBP"	"UPK3B"
"M2"	"TAPBP"	"PPP2R2D"
"M2"	"TAPBP"	"MICU1"
"M2"	"TAPBP"	"VCPKMT"
"M2"	"TAPBP"	"ACTR6"
"M2"	"TAPBP"	"CPN1"
"M2"	"TAPBP"	"NEIL3"
"M2"	"TAPBP"	"HDHD3"
"M2"	"TAPBP"	"ZFX"
"M2"	"TAPBP"	"TUBGCP2"
"M2"	"TAPBP"	"DNTTIP2"
"M2"	"TAPBP"	"NGF"
"M2"	"TAPBP"	"NEK9"
"M2"	"TAPBP"	"KIAA1109"
"M2"	"TAPBP"	"HSPB7"
"M2"	"TAPBP"	"PRMT3"
"M2"	"TAPBP"	"GLCCI1"
"M2"	"TAPBP"	"RALGDS"
"M2"	"TAPBP"	"VPS33A"
"M2"	"TAPBP"	"MOAP1"
"M2"	"TAPBP"	"GOLGA6L10"
"M2"	"TAPBP"	"NALCN"
"M2"	"TAPBP"	"LONRF2"
"M2"	"TAPBP"	"AKR1B10"
"M2"	"TAPBP"	"MRPS6"
"M2"	"TAPBP"	"MTFP1"
"M2"	"TAPBP"	"HMBS"
"M2"	"TAPBP"	"GAR1"
"M2"	"TAPBP"	"XPO4"
"M2"	"TAPBP"	"ZBTB25"
"M2"	"TAPBP"	"PRKD3"
"M2"	"TAPBP"	"TP53I3"
"M2"	"TAPBP"	"FARP2"
"M2"	"TAPBP"	"ENKUR"
"M2"	"TAPBP"	"NR2F1"
"M2"	"TAPBP"	"MOB2"
"M2"	"TAPBP"	"HPX"
"M2"	"TAPBP"	"CBX6"
"M2"	"TAPBP"	"TMX1"
"M2"	"TAPBP"	"DIDO1"
"M2"	"TAPBP"	"FTSJ3"
"M2"	"TAPBP"	"WDR43"
"M2"	"TAPBP"	"LAMTOR1"
"M2"	"TAPBP"	"INSM1"
"M2"	"TAPBP"	"MBD5"
"M2"	"TAPBP"	"TMEM201"
"M2"	"TAPBP"	"RNF133"
"M2"	"TAPBP"	"HIST1H2AA"
"M2"	"TAPBP"	"UBE3C"
"M2"	"TAPBP"	"PHF1"
"M2"	"TAPBP"	"FOXC1"
"M2"	"TAPBP"	"EPB41L2"
"M2"	"TAPBP"	"PEX11G"
"M2"	"TAPBP"	"PDK3"
"M2"	"TAPBP"	"EEPD1"
"M2"	"TAPBP"	"VIM"
"M2"	"TAPBP"	"TTC4"
"M2"	"TAPBP"	"MKX"
"M2"	"TAPBP"	"SPRY1"
"M2"	"TAPBP"	"CCT2"
"M2"	"TAPBP"	"NEK11"
"M2"	"TAPBP"	"RGS9BP"
"M2"	"TAPBP"	"NPLOC4"
"M2"	"TAPBP"	"MYO5C"
"M2"	"TAPBP"	"ZNF467"
"M2"	"TAPBP"	"CDK11B"
"M2"	"TAPBP"	"LTBP4"
"M2"	"TAPBP"	"SCT"
"M2"	"TAPBP"	"RBPMS2"
"M2"	"TAPBP"	"GHITM"
"M2"	"TAPBP"	"SLCO2A1"
"M2"	"TAPBP"	"LRRFIP1"
"M2"	"TAPBP"	"TPM1"
"M2"	"TAPBP"	"IRS4"
"M2"	"TAPBP"	"APOA1BP"
"M2"	"TAPBP"	"EYA1"
"M2"	"TAPBP"	"ACTL7A"
"M2"	"TAPBP"	"TTC37"
"M2"	"TAPBP"	"SPAST"
"M2"	"TAPBP"	"NR0B1"
"M2"	"TAPBP"	"FUT8"
"M2"	"TAPBP"	"DOC2A"
"M2"	"TAPBP"	"KRT18"
"M2"	"TAPBP"	"CCNL1"
"M2"	"TAPBP"	"ATF7IP2"
"M2"	"TAPBP"	"PROS1"
"M2"	"TAPBP"	"POU2F3"
"M2"	"TAPBP"	"APLNR"
"M2"	"TAPBP"	"MRPS15"
"M2"	"TAPBP"	"C11orf30"
"M2"	"TAPBP"	"CYP27A1"
"M2"	"TAPBP"	"SEMA6A"
"M2"	"TAPBP"	"PAICS"
"M2"	"TAPBP"	"COPS7B"
"M2"	"TAPBP"	"FAM46A"
"M2"	"TAPBP"	"SIM2"
"M2"	"TAPBP"	"DBF4B"
"M2"	"TAPBP"	"PLA2G15"
"M2"	"TAPBP"	"BHMT2"
"M2"	"TAPBP"	"LCE3D"
"M2"	"TAPBP"	"AREG"
"M2"	"TAPBP"	"NOV"
"M2"	"TAPBP"	"CCR3"
"M2"	"TAPBP"	"STMN2"
"M2"	"TAPBP"	"ARHGEF9"
"M2"	"TAPBP"	"DIAPH2"
"M2"	"TAPBP"	"DNAJA2"
"M2"	"TAPBP"	"DLG2"
"M2"	"TAPBP"	"SNX20"
"M2"	"TAPBP"	"CITED1"
"M2"	"TAPBP"	"KIAA1522"
"M2"	"TAPBP"	"SLC25A51"
"M2"	"TAPBP"	"SLC16A6"
"M2"	"TAPBP"	"RXFP4"
"M2"	"TAPBP"	"C11orf70"
"M2"	"TAPBP"	"RPL14"
"M2"	"TAPBP"	"CDH2"
"M2"	"TAPBP"	"SLC9A3R2"
"M2"	"TAPBP"	"CLGN"
"M2"	"TAPBP"	"IFNAR2"
"M2"	"TAPBP"	"PIN1"
"M2"	"TAPBP"	"GSTM1"
"M2"	"TAPBP"	"RDH11"
"M2"	"TAPBP"	"CYFIP2"
"M2"	"TAPBP"	"KRTAP11-1"
"M2"	"TAPBP"	"FBXO42"
"M2"	"TAPBP"	"C9orf78"
"M2"	"TAPBP"	"HABP2"
"M2"	"TAPBP"	"BCL7B"
"M2"	"IL2RB"	"OR7A5"
"M2"	"MPZL2"	"AHRR"
"M2"	"MPZL2"	"TLE4"
"M2"	"MPZL2"	"KLHDC9"
"M2"	"MPZL2"	"MATK"
"M2"	"MPZL2"	"CBLL1"
"M2"	"MPZL2"	"EDNRB"
"M2"	"MPZL2"	"OMP"
"M2"	"MPZL2"	"HDAC6"
"M2"	"MPZL2"	"PCBD1"
"M2"	"MPZL2"	"BACH2"
"M2"	"MPZL2"	"MROH6"
"M2"	"MPZL2"	"EXTL1"
"M2"	"MPZL2"	"IVNS1ABP"
"M2"	"MPZL2"	"COL23A1"
"M2"	"MPZL2"	"SRCIN1"
"M2"	"MPZL2"	"SNAPC2"
"M2"	"MPZL2"	"FRAT1"
"M2"	"MPZL2"	"ANAPC13"
"M2"	"MPZL2"	"PNKP"
"M2"	"MPZL2"	"C1orf35"
"M2"	"MPZL2"	"TPGS1"
"M2"	"MPZL2"	"NLRP12"
"M2"	"MPZL2"	"NOD1"
"M2"	"MPZL2"	"PREPL"
"M2"	"MPZL2"	"BHLHE41"
"M2"	"MPZL2"	"CD68"
"M2"	"MPZL2"	"MOGAT3"
"M2"	"MPZL2"	"FAM127C"
"M2"	"MPZL2"	"LCT"
"M2"	"MPZL2"	"PHACTR2"
"M2"	"MPZL2"	"TIMM21"
"M2"	"MPZL2"	"OR2L13"
"M2"	"MPZL2"	"DGKA"
"M2"	"MPZL2"	"PCOLCE"
"M2"	"MPZL2"	"STAT6"
"M2"	"MPZL2"	"NMUR2"
"M2"	"MPZL2"	"LINS"
"M2"	"MPZL2"	"SYNJ2BP"
"M2"	"MPZL2"	"ZNF594"
"M2"	"MPZL2"	"OSGIN2"
"M2"	"MPZL2"	"WNT16"
"M2"	"MPZL2"	"ABCF1"
"M2"	"MPZL2"	"PHYH"
"M2"	"MPZL2"	"SARDH"
"M2"	"MPZL2"	"EXOC6B"
"M2"	"MPZL2"	"NTHL1"
"M2"	"MPZL2"	"PCDH12"
"M2"	"MPZL2"	"SCGB1D2"
"M2"	"MPZL2"	"METTL20"
"M2"	"MPZL2"	"G6PD"
"M2"	"MPZL2"	"TNPO1"
"M2"	"MPZL2"	"HEATR5B"
"M2"	"MPZL2"	"GBA2"
"M2"	"MPZL2"	"SIT1"
"M2"	"MPZL2"	"TEX2"
"M2"	"MPZL2"	"G2E3"
"M2"	"MPZL2"	"ENTHD2"
"M2"	"MPZL2"	"SLC39A3"
"M2"	"MPZL2"	"ACTA2"
"M2"	"MPZL2"	"RHOT1"
"M2"	"MPZL2"	"HS3ST1"
"M2"	"CDKN2A"	"KCNA6"
"M2"	"TGFBR3"	"CYBB"
"M2"	"TGFBR3"	"PLBD1"
"M2"	"FBXO22"	"P2RY1"
"M2"	"FBXO22"	"CYBB"
"M2"	"FBXO22"	"P2RY12"
"M2"	"FHIT"	"NRIP1"
"M2"	"GRM5"	"SPTLC1"
"M2"	"GRM5"	"ZDHHC20"
"M2"	"CXCR4"	"EDNRB"
"M2"	"CXCR4"	"NOTCH4"
"M2"	"CXCR4"	"P2RY12"
"M2"	"CXCR4"	"IGSF6"
"M2"	"PPL"	"N4BP2"
"M2"	"PPL"	"IL18R1"
"M2"	"PPL"	"HLA-DPA1"
"M2"	"PPL"	"IL33"
"M2"	"PPL"	"AP5B1"
"M2"	"PPL"	"CCR1"
"M2"	"RPL8"	"CYBB"
"M2"	"RPL8"	"P2RY12"
"M2"	"POLR1D"	"CD84"
"M2"	"POLR1D"	"TGFBR2"
"M2"	"POLR1D"	"ACER2"
"M2"	"POLR1D"	"SIGLEC9"
"M2"	"POLR1D"	"CPVL"
"M2"	"POLR1D"	"DPY19L4"
"M2"	"SPC24"	"CYBB"
"M2"	"SPC24"	"TYMP"
"M2"	"TH"	"CDKL5"
"M2"	"TH"	"TMEM255A"
"M2"	"EDN1"	"DUSP10"
"M2"	"EDN1"	"ERLIN2"
"M2"	"EDN1"	"NEFM"
"M2"	"EDN1"	"TGFB1I1"
"M2"	"EDN1"	"MAGEA4"
"M2"	"EDN1"	"NUP37"
"M2"	"EDN1"	"VASH1"
"M2"	"EDN1"	"MTF2"
"M2"	"EDN1"	"KRT2"
"M2"	"EDN1"	"ETS2"
"M2"	"EDN1"	"ACAA2"
"M2"	"EDN1"	"FOXN2"
"M2"	"EDN1"	"NUPL2"
"M2"	"EDN1"	"SARDH"
"M2"	"EDN1"	"BTBD8"
"M2"	"ZCCHC11"	"EDNRB"
"M2"	"ZCCHC11"	"CDKL5"
"M2"	"ZCCHC11"	"ATP11A"
"M2"	"ZCCHC11"	"RBM47"
"M2"	"ZCCHC11"	"RELL1"
"M2"	"ZCCHC11"	"SLC12A6"
"M2"	"UBE2M"	"IGSF6"
"M2"	"UBE2M"	"GPR183"
"M2"	"TROAP"	"TLR5"
"M2"	"TROAP"	"CYBB"
"M2"	"TROAP"	"IGSF6"
"M2"	"TROAP"	"AP5B1"
"M2"	"TROAP"	"GPR183"
"M2"	"LCP1"	"ICAM1"
"M2"	"LCP1"	"HLA-DPA1"
"M2"	"UBA1"	"SPTLC1"
"M2"	"UBA1"	"SLC12A6"
"M2"	"SARM1"	"C8orf34"
"M2"	"FGF19"	"EDNRB"
"M2"	"RBBP6"	"MED23"
"M2"	"DMPK"	"EDNRB"
"M2"	"DMPK"	"COL8A1"
"M2"	"IL1B"	"TMED1"
"M2"	"IL1B"	"KLHDC9"
"M2"	"IL1B"	"PTP4A1"
"M2"	"IL1B"	"EEF1A1"
"M2"	"IL1B"	"UBE2L6"
"M2"	"IL1B"	"TARBP2"
"M2"	"IL1B"	"RRM2"
"M2"	"IL1B"	"SRCIN1"
"M2"	"IL1B"	"EFEMP1"
"M2"	"IL1B"	"DNASE1L2"
"M2"	"IL1B"	"PRICKLE1"
"M2"	"IL1B"	"OSGIN2"
"M2"	"IL1B"	"ABHD2"
"M2"	"IL1B"	"ITIH4"
"M2"	"IL1B"	"TNNC1"
"M2"	"IL1B"	"TIRAP"
"M2"	"IL1B"	"GDI1"
"M2"	"IL1B"	"RPL27"
"M2"	"IL1B"	"PBX2"
"M2"	"IL1B"	"RPL7"
"M2"	"TNFSF15"	"IL1RAP"
"M2"	"TNFSF15"	"CDK17"
"M2"	"SHANK3"	"CD2AP"
"M2"	"SHANK3"	"MED12L"
"M2"	"TSG101"	"CYBB"
"M2"	"TSG101"	"MED12L"
"M2"	"TSG101"	"BMP2K"
"M2"	"TSG101"	"LILRB1"
"M2"	"GET4"	"SEMA3E"
"M2"	"SENP7"	"SLC3A2"
"M2"	"SENP7"	"CAMK2B"
"M2"	"SENP7"	"PPAP2B"
"M2"	"SENP7"	"PTP4A1"
"M2"	"SENP7"	"EPHA7"
"M2"	"SENP7"	"RRM2"
"M2"	"SENP7"	"MNT"
"M2"	"SENP7"	"SLAMF7"
"M2"	"SENP7"	"SYCP2L"
"M2"	"SENP7"	"KLK9"
"M2"	"SENP7"	"DNASE1L2"
"M2"	"SENP7"	"E2F6"
"M2"	"SENP7"	"OR2L13"
"M2"	"SENP7"	"LSM6"
"M2"	"SENP7"	"LRRC3B"
"M2"	"SENP7"	"ISG20"
"M2"	"SENP7"	"SLCO2B1"
"M2"	"SENP7"	"STAT1"
"M2"	"SENP7"	"ANKRD42"
"M2"	"SENP7"	"QKI"
"M2"	"SENP7"	"HOXD8"
"M2"	"SENP7"	"DMTF1"
"M2"	"SENP7"	"TTLL7"
"M2"	"SENP7"	"ZFAND3"
"M2"	"SENP7"	"RRP9"
